2023-06-09 02:10:22,567 INFO    StreamThr :24544 [internal.py:wandb_internal():86] W&B internal server running at pid: 24544, started at: 2023-06-09 02:10:22.567138
2023-06-09 02:10:22,567 DEBUG   HandlerThread:24544 [handler.py:handle_request():144] handle_request: status
2023-06-09 02:10:22,574 INFO    WriterThread:24544 [datastore.py:open_for_write():85] open: C:\Users\Emil WC\Bachelor\RL-SC2-bot\wandb\run-20230609_021022-h1tm9hb0\run-h1tm9hb0.wandb
2023-06-09 02:10:22,574 DEBUG   SenderThread:24544 [sender.py:send():375] send: header
2023-06-09 02:10:22,634 DEBUG   SenderThread:24544 [sender.py:send():375] send: run
2023-06-09 02:10:23,369 DEBUG   HandlerThread:24544 [handler.py:handle_request():144] handle_request: status_report
2023-06-09 02:10:23,416 INFO    SenderThread:24544 [dir_watcher.py:__init__():219] watching files in: C:\Users\Emil WC\Bachelor\RL-SC2-bot\wandb\run-20230609_021022-h1tm9hb0\files
2023-06-09 02:10:23,416 INFO    SenderThread:24544 [sender.py:_start_run_threads():1124] run started: h1tm9hb0 with start time 1686269422.571644
2023-06-09 02:10:23,417 DEBUG   SenderThread:24544 [sender.py:send_request():402] send_request: summary_record
2023-06-09 02:10:23,417 INFO    SenderThread:24544 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-09 02:10:23,427 DEBUG   HandlerThread:24544 [handler.py:handle_request():144] handle_request: check_version
2023-06-09 02:10:23,428 DEBUG   SenderThread:24544 [sender.py:send_request():402] send_request: check_version
2023-06-09 02:10:23,590 DEBUG   HandlerThread:24544 [handler.py:handle_request():144] handle_request: run_start
2023-06-09 02:10:23,599 DEBUG   HandlerThread:24544 [system_info.py:__init__():31] System info init
2023-06-09 02:10:23,599 DEBUG   HandlerThread:24544 [system_info.py:__init__():46] System info init done
2023-06-09 02:10:23,599 INFO    HandlerThread:24544 [system_monitor.py:start():181] Starting system monitor
2023-06-09 02:10:23,599 INFO    SystemMonitor:24544 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-09 02:10:23,599 INFO    HandlerThread:24544 [system_monitor.py:probe():201] Collecting system info
2023-06-09 02:10:23,599 INFO    SystemMonitor:24544 [interfaces.py:start():190] Started cpu monitoring
2023-06-09 02:10:23,599 INFO    SystemMonitor:24544 [interfaces.py:start():190] Started disk monitoring
2023-06-09 02:10:23,599 INFO    SystemMonitor:24544 [interfaces.py:start():190] Started gpu monitoring
2023-06-09 02:10:23,615 INFO    SystemMonitor:24544 [interfaces.py:start():190] Started memory monitoring
2023-06-09 02:10:23,615 DEBUG   HandlerThread:24544 [system_info.py:probe():195] Probing system
2023-06-09 02:10:23,630 INFO    SystemMonitor:24544 [interfaces.py:start():190] Started network monitoring
2023-06-09 02:10:23,630 DEBUG   HandlerThread:24544 [system_info.py:_probe_git():180] Probing git
2023-06-09 02:10:23,742 DEBUG   HandlerThread:24544 [system_info.py:_probe_git():188] Probing git done
2023-06-09 02:10:23,742 DEBUG   HandlerThread:24544 [system_info.py:probe():240] Probing system done
